EventID, Duration, TimeStep, Region, AEP, Increments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5957,45,5,Southern Slopes (mainland),frequent,12.31,17.23,18.55,5.9,6.75,14.88,9.96,9.04,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5958,45,5,Southern Slopes (mainland),frequent,10.24,20.51,16.41,13.99,13.58,7.01,5.13,6.36,6.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5959,45,5,Southern Slopes (mainland),frequent,16.38,19.98,7.76,9.37,12.38,4.62,5.73,11.59,12.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5960,45,5,Southern Slopes (mainland),frequent,7.35,19.61,9.4,6.13,13.89,16.34,17.97,5.72,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5961,45,5,Southern Slopes (mainland),frequent,11.63,4.65,11.63,18.6,11.63,9.3,6.98,11.63,13.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5962,45,5,Southern Slopes (mainland),frequent,4.13,5.21,5.79,10.24,24.48,16.33,15.71,11.57,6.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5963,45,5,Southern Slopes (mainland),frequent,6.03,4.82,15.66,19.28,20.48,15.66,6.02,4.82,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5964,45,5,Southern Slopes (mainland),frequent,8.83,2.22,5.73,5.29,10.01,20.42,28.67,13.23,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5965,45,5,Southern Slopes (mainland),frequent,6.93,3.08,6.92,12.31,6.92,26.92,16.92,10.77,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5937,45,5,Southern Slopes (mainland),intermediate,4.76,5.96,9.06,12.68,3.59,10.75,22.78,24.57,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5947,45,5,Southern Slopes (mainland),intermediate,12.28,26.81,10.93,4.68,13.75,14.79,1.79,6.86,8.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5948,45,5,Southern Slopes (mainland),intermediate,24.11,19.82,8.43,1.24,0,1.52,22.44,16.59,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5949,45,5,Southern Slopes (mainland),intermediate,15.23,15.24,17.14,4.76,6.67,7.62,10.48,14.29,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5950,45,5,Southern Slopes (mainland),intermediate,12.32,8.7,11.59,17.39,5.8,11.59,12.32,11.59,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5951,45,5,Southern Slopes (mainland),intermediate,5.43,3.31,14.43,18.47,18.74,15.36,13.77,5.66,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5952,45,5,Southern Slopes (mainland),intermediate,5.28,26.37,6.96,11.73,5.17,0,7.17,35.83,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5953,45,5,Southern Slopes (mainland),intermediate,5,7,26,15,9,3,5,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5954,45,5,Southern Slopes (mainland),intermediate,11.07,11.03,9.83,5.91,8.45,19.48,16.36,8.18,9.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5955,45,5,Southern Slopes (mainland),intermediate,3.39,4.13,14.05,6.86,4.26,21.36,12.81,19.13,14.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5884,45,5,Southern Slopes (mainland),rare,3.69,7.41,17.46,12.17,6.35,13.76,19.58,12.17,7.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5912,45,5,Southern Slopes (mainland),rare,8.33,7.41,6.48,12.96,22.22,17.59,13.89,5.56,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5938,45,5,Southern Slopes (mainland),rare,5.71,17.04,30.53,0,0,13.01,14.77,6.1,12.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5939,45,5,Southern Slopes (mainland),rare,15.25,13.91,20.13,10.21,2.88,1.83,9.44,16.89,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5941,45,5,Southern Slopes (mainland),rare,18.26,12.47,20.76,8.7,7.82,4.09,13.35,8.5,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5942,45,5,Southern Slopes (mainland),rare,12.32,14.37,6.74,5.28,13.49,10.85,9.68,16.13,11.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5943,45,5,Southern Slopes (mainland),rare,5.91,12.25,13.08,17.54,11.67,11.3,10.57,8.53,9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5944,45,5,Southern Slopes (mainland),rare,9.1,15.49,12.92,12.57,11.67,10.11,10.46,12.3,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5945,45,5,Southern Slopes (mainland),rare,5.24,9.38,8.02,4.35,12.08,20.03,18.38,13.82,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5946,45,5,Southern Slopes (mainland),rare,10.05,6.15,9.5,13.97,5.03,7.82,11.17,21.23,15.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5982,60,5,Southern Slopes (mainland),frequent,6.6,14.05,16.53,9.92,16.53,4.96,3.31,3.31,7.44,8.26,4.13,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5983,60,5,Southern Slopes (mainland),frequent,4.67,17.89,16.84,12.62,10.26,7.22,2.19,2.27,6.57,12.17,4.87,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5984,60,5,Southern Slopes (mainland),frequent,6.36,9.31,16.45,10.25,14.68,8.33,5.87,3.81,6.36,6.19,7.88,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5985,60,5,Southern Slopes (mainland),frequent,5.71,6.86,4,7.43,6.86,12,12.57,16.57,10.29,6.86,5.14,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5986,60,5,Southern Slopes (mainland),frequent,6.59,9.58,9.02,8.4,5.31,7.24,8.79,8.79,10.34,8.4,9.41,8.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5987,60,5,Southern Slopes (mainland),frequent,6.41,12.2,5.82,1.3,10.27,9.97,11.61,15.28,13.79,6.04,4.08,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5988,60,5,Southern Slopes (mainland),frequent,3.79,5.72,7.27,7.1,3.72,5.93,15.91,15.74,12.19,10.15,6.05,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5990,60,5,Southern Slopes (mainland),frequent,8.47,6.49,9.44,7.6,5.29,12.72,11.25,11.67,6.55,7.26,4.28,8.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5992,60,5,Southern Slopes (mainland),frequent,5.18,1.02,7.3,12.17,10.18,2.21,3.67,0.75,4.42,4.42,8.1,40.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5993,60,5,Southern Slopes (mainland),frequent,14.65,0.69,15.44,3.1,0,0,0.81,4.03,8.06,19.35,19.76,14.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5920,60,5,Southern Slopes (mainland),intermediate,11.03,4.2,3.64,8.77,9.78,9.88,10.15,10.55,16.62,3.36,7.88,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5972,60,5,Southern Slopes (mainland),intermediate,10.75,18.81,9.95,5.11,8.46,7.37,6.73,6.73,6.32,7.13,7.93,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5974,60,5,Southern Slopes (mainland),intermediate,8.64,14.39,13.86,8.46,6.43,13.69,13.36,7.62,2.81,1.78,3.84,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5975,60,5,Southern Slopes (mainland),intermediate,24.4,12.2,7.13,16.39,10.79,5.72,1.14,5.72,7.51,3.93,1.91,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5976,60,5,Southern Slopes (mainland),intermediate,5.79,7.25,2.9,11.59,7.97,15.22,11.59,7.25,7.25,8.7,9.42,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5977,60,5,Southern Slopes (mainland),intermediate,6.07,6.35,4.47,5.73,14.84,15.76,9.57,10.03,8.03,4.52,6.73,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5978,60,5,Southern Slopes (mainland),intermediate,4.35,1.09,5.43,22.83,9.78,15.76,10.87,10.87,7.61,4.89,3.26,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5979,60,5,Southern Slopes (mainland),intermediate,6.8,5.28,8.24,4.63,4.15,20.65,10,8.68,10.27,6.74,8.8,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5980,60,5,Southern Slopes (mainland),intermediate,7.5,12.75,11.36,4.39,1.87,3.37,3.75,10.5,18.49,10.01,10.01,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5981,60,5,Southern Slopes (mainland),intermediate,18.26,5.11,0.73,0.99,4.12,10.95,1.82,9.6,15.58,17.04,12.77,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5891,60,5,Southern Slopes (mainland),rare,3.45,5.86,3.02,2.5,9.31,11.72,5.17,10,16.55,18.97,10.69,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5909,60,5,Southern Slopes (mainland),rare,11.95,15.65,15.1,11.99,8.38,6.83,7.79,6.04,4.43,4.43,4.97,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5914,60,5,Southern Slopes (mainland),rare,8.5,9.5,7.5,5,9.5,8.5,12.5,13,14.5,4.5,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5940,60,5,Southern Slopes (mainland),rare,12.21,11.14,16.13,8.18,2.31,1.46,7.56,13.53,7.58,8.44,6.96,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5966,60,5,Southern Slopes (mainland),rare,22.4,15.23,6.83,2.51,4.04,3.46,2.33,3.17,7.49,16.96,7.06,8.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5967,60,5,Southern Slopes (mainland),rare,13.95,22.09,12.21,2.91,3.49,2.91,3.49,0,3.49,5.81,16.28,13.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5968,60,5,Southern Slopes (mainland),rare,4.65,11.2,5.7,11.52,13.11,10.78,6.41,13.98,10.61,4.54,3.86,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5969,60,5,Southern Slopes (mainland),rare,2.51,10.07,12.15,8.89,1.97,11.07,13.33,8.18,6.64,13.04,10.37,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5970,60,5,Southern Slopes (mainland),rare,7.72,6.37,7.06,7.91,8.06,9.03,7.95,12.24,7.47,6.22,10.46,9.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5971,60,5,Southern Slopes (mainland),rare,1.11,3.33,3.9,1.49,3.01,13.25,15.06,10.24,16.27,18.67,9.04,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6018,90,5,Southern Slopes (mainland),frequent,3.4,3.97,7.57,8.13,9.49,11.62,10.74,7.35,7.35,4.3,3.39,4.74,3.39,5.08,2.81,1.59,2.03,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6019,90,5,Southern Slopes (mainland),frequent,1.87,2.41,10.44,16.71,12.2,13.46,11.32,6.75,1.12,0.2,0.2,0.92,0.41,1.22,0.71,2.2,5.49,12.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6020,90,5,Southern Slopes (mainland),frequent,17.84,3.58,6.26,9.14,3.89,6.05,14.7,6.19,1.7,1.04,1.81,0.87,0.73,1.7,2.22,4.73,10.01,7.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6021,90,5,Southern Slopes (mainland),frequent,5.95,5.3,3.97,4.64,4.64,3.31,4.64,5.3,4.64,3.97,5.96,7.95,6.62,5.96,5.96,5.96,7.28,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6022,90,5,Southern Slopes (mainland),frequent,4.05,2.18,1.38,3,7,12.07,15.52,14.14,10,7,5.52,2.31,2.86,2.86,1.83,1.38,2.31,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6023,90,5,Southern Slopes (mainland),frequent,7.77,13.81,4.22,2.59,3.13,3.1,5.23,8.91,5.65,5.51,2.47,2.96,1.49,6.04,7.61,6.56,4.99,7.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6024,90,5,Southern Slopes (mainland),frequent,2.57,3.55,8.3,2.89,9.42,14.6,6.37,9.19,12.73,6.76,3.15,2.13,2.13,2.13,3.12,4.23,4.04,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6025,90,5,Southern Slopes (mainland),frequent,3.82,4.58,8.4,9.16,2.53,1.28,1.01,0.64,0.64,6.87,14.5,9.16,10.69,3.82,1.89,2.87,9.74,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6026,90,5,Southern Slopes (mainland),frequent,1.04,1.16,3.27,6.57,7.02,9.94,5.72,5.02,4.32,2.81,2.35,2.35,3.27,8.08,13.45,14.85,6.43,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6027,90,5,Southern Slopes (mainland),frequent,0.32,0.32,15.14,13.78,7.57,1.12,1.08,0.79,0.79,0.79,3.19,4.76,1.45,0,0,12.16,29,7.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6005,90,5,Southern Slopes (mainland),intermediate,2.67,12.77,20.74,12.23,7.45,1.6,0.53,0,0.53,1.06,4.26,6.91,6.91,3.72,2.66,2.13,7.45,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6006,90,5,Southern Slopes (mainland),intermediate,11.82,14.63,8.02,4.9,7.83,7.68,5.99,4.1,4.61,6.2,6.34,3.48,2.68,2.53,2.45,2.41,1.84,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6007,90,5,Southern Slopes (mainland),intermediate,2.31,3.26,13.25,15.08,9.61,6.49,5.68,6.42,0.91,1.79,0,0.91,0,0.91,2.42,8.17,16.9,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6008,90,5,Southern Slopes (mainland),intermediate,2.27,12.41,3.57,0.94,0,0.28,1.31,4.07,15.7,12.87,17.07,7.79,0.81,0.53,1.34,3.31,6.75,8.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6009,90,5,Southern Slopes (mainland),intermediate,6.54,7.72,6.31,7.58,5.35,3.75,4.21,5.12,1.91,0.8,1.97,2.23,7.44,10.22,9.76,9.1,3.86,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6011,90,5,Southern Slopes (mainland),intermediate,1.73,2.85,4.45,4.93,3.47,4.67,5.75,8.88,9.88,7.47,6.01,7.81,9.48,8.09,5.29,4.13,3.55,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012,90,5,Southern Slopes (mainland),intermediate,6.76,4.29,3.07,3.07,12.27,5.52,7.36,9.2,6.13,6.13,8.59,3.07,1.84,1.84,1.84,2.45,8.59,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013,90,5,Southern Slopes (mainland),intermediate,4.55,1.88,12.44,7.55,8.09,6.42,3.35,8.44,2.33,1.02,2.81,1.05,0.17,0.17,0.09,1.45,17.32,20.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6014,90,5,Southern Slopes (mainland),intermediate,2.34,2.43,2.49,1,1.58,2.77,5.78,7.29,1,3.28,8.42,14.29,15.23,9.64,12.64,4.83,2.8,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6015,90,5,Southern Slopes (mainland),intermediate,2.52,3.55,3.94,3.73,4.16,4.85,4.04,6.07,6.07,2.43,0,0,0,31.34,11.53,7.19,5.76,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5863,90,5,Southern Slopes (mainland),rare,2.3,2.51,5.4,10.54,5.72,3.79,8.64,9.22,8.92,11.27,5.62,4.56,2.91,2.87,3.24,4.33,4.56,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5925,90,5,Southern Slopes (mainland),rare,4.14,4.27,3.75,3.59,4.1,3.99,4.67,4.22,4.03,4.06,6.38,8.75,6.45,6.75,7.39,8.11,8.32,7.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5994,90,5,Southern Slopes (mainland),rare,1.78,5.32,8.85,11.5,6.19,9.73,6.19,7.96,5.75,5.31,3.54,5.75,7.08,5.75,3.1,1.77,1.33,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5995,90,5,Southern Slopes (mainland),rare,5.28,9.22,10.4,7.32,3.65,8.44,6.69,2.74,0.91,0.49,0.91,1.75,3.52,6.33,7.03,8.71,10.28,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5996,90,5,Southern Slopes (mainland),rare,9.09,10.36,13.98,12.39,7.82,12.25,5.92,2.13,2.13,2.91,3.01,2.37,1.59,2.2,3.55,3.72,2.61,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5997,90,5,Southern Slopes (mainland),rare,1.73,2.85,4.45,4.93,3.47,4.67,5.75,8.88,9.88,7.47,6.01,7.81,9.48,8.09,5.29,4.13,3.55,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5999,90,5,Southern Slopes (mainland),rare,3.9,4.18,3.34,4.46,5.01,5.57,5.57,5.01,5.29,6.41,6.41,5.29,6.41,6.13,9.19,7.52,5.57,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6002,90,5,Southern Slopes (mainland),rare,2.36,1.68,3.3,6.94,10.05,9.91,3.7,4.71,3.38,5.87,8.44,7.89,1.68,4.05,12.14,8.5,3.64,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003,90,5,Southern Slopes (mainland),rare,5.01,4.24,3.86,4.25,6.95,1.74,0.39,0.58,5.02,16.22,10.42,12.36,11.2,2.32,5.79,1.02,2.45,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6004,90,5,Southern Slopes (mainland),rare,9.63,5.02,5.24,5.19,4.4,2.62,1.55,1.55,1.05,0.37,0.9,0.71,3.28,11.13,16.46,14.03,9.14,7.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6048,120,5,Southern Slopes (mainland),frequent,3.99,5.86,7.46,10.41,1.41,6.02,8.63,8.67,7.53,2.41,2.71,1.77,0.94,0.84,2.07,3.31,2.78,2.71,2.74,1.37,4.12,3.11,4.22,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6049,120,5,Southern Slopes (mainland),frequent,4.73,5.86,4.56,7.5,14.53,10.23,7.44,5.86,2.88,1.33,1.55,2.47,3.51,2.66,3.01,1.36,2.18,1.93,2.44,3.04,2.63,2.41,2.53,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6050,120,5,Southern Slopes (mainland),frequent,1.3,1.65,1.67,2.75,5.47,21.84,12.4,4.66,4.1,2.8,2.91,3.1,2.8,3.72,4.29,3.72,3.99,3.42,3.32,2.7,2.53,2.13,1.54,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6051,120,5,Southern Slopes (mainland),frequent,2.39,4.67,2.92,2.24,1.68,3.5,1.55,2.96,9.92,12.5,5.99,3.16,5.3,2.54,1.64,2.22,1.86,7.61,5.47,5.38,4.29,3.99,3.59,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6052,120,5,Southern Slopes (mainland),frequent,2.98,2.38,2.39,3.43,6.15,5.39,3.35,2.04,5.83,3.03,1.08,1.52,5.15,4.79,4.35,4.79,1.88,2.35,5.75,2.63,3.07,5.75,13.77,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6055,120,5,Southern Slopes (mainland),frequent,4.06,2.43,6.49,4.07,8.94,6.5,8.94,2.44,3.25,1.63,4.07,4.07,4.07,2.44,4.07,1.63,3.25,0.81,1.63,0.81,4.88,4.88,9.76,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6056,120,5,Southern Slopes (mainland),frequent,6.34,12.71,0,0,0,10.99,10.99,0,0,0,8.32,8.17,5.24,3.19,3.66,2.45,0.48,6.96,7.69,2.45,4.87,0.62,2.56,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6057,120,5,Southern Slopes (mainland),frequent,3.91,14.97,13.91,6.5,4.3,1.27,0.42,0.79,0.82,1.02,2.86,2.6,3.36,3.65,1.61,3.56,8.2,4.86,3.87,7.49,5.74,2.74,1.07,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6058,120,5,Southern Slopes (mainland),frequent,2.73,2.48,2.33,1.25,0.97,1.34,1.82,2.42,3.42,3.7,4.41,5.41,5.55,3.84,8.06,9.54,7.14,6.06,8.2,6.52,2.79,2.56,3.42,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6059,120,5,Southern Slopes (mainland),frequent,3.73,2.6,6.32,1.86,0.37,5.2,5.2,1.86,0.74,0,0,0.37,0,0.37,8.18,12.64,10.04,6.32,10.04,4.09,3.35,2.97,7.06,6.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5989,120,5,Southern Slopes (mainland),intermediate,1.22,2.13,3.51,2.61,1.4,2.58,2.27,5.5,2.27,4.83,2.3,2.55,3.85,4.88,4.77,2.5,3.99,10.69,10.58,8.2,6.82,4.07,4.32,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6039,120,5,Southern Slopes (mainland),intermediate,3.49,16.21,19.81,6.16,3.15,2.42,2.83,2.51,2.39,2.95,2.95,2.59,2.98,1.53,2.21,1.5,2.09,2.21,2.59,2.98,4.45,4.54,2.95,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6040,120,5,Southern Slopes (mainland),intermediate,1.94,3.25,0.65,6.49,13.64,10.39,7.14,1.95,3.9,5.84,6.49,1.95,0,1.95,2.6,2.6,1.95,5.19,3.25,3.9,1.95,1.3,5.19,6.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6041,120,5,Southern Slopes (mainland),intermediate,5.01,6.67,5.35,1.09,8.93,12.93,10.66,1.66,5.35,11.44,6.85,3.01,4.93,1.07,0.83,0.64,0.43,0.26,0.26,0.02,0.38,2.23,4.43,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6042,120,5,Southern Slopes (mainland),intermediate,1.97,6.19,5.6,3.15,3.15,1.5,0.38,0.38,3.46,4.27,4.27,4.27,9.66,8.57,5.46,5.46,4.86,6.65,6.65,3.22,3.22,2.9,2.38,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6043,120,5,Southern Slopes (mainland),intermediate,1.12,1.09,1.9,2.8,2.37,2.72,3.01,2.9,3.35,4.79,5.46,4.21,5.95,7.17,6.95,5.46,3.21,2.31,1.9,2.8,5.82,13.82,6.55,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6044,120,5,Southern Slopes (mainland),intermediate,2.69,2.69,3.77,2.69,3.78,5.4,5.4,4.32,7.55,9.17,5.94,7.01,5.94,6.48,5.4,4.86,3.78,1.62,2.16,1.34,1.9,2.16,2.16,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6045,120,5,Southern Slopes (mainland),intermediate,4.98,9.41,3.63,5.19,8.91,6.43,3.73,2.89,2.08,4.13,4.13,4.13,4.75,5.28,3.63,5.68,4.88,4.04,3.2,2.48,2.08,1.55,1.55,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6046,120,5,Southern Slopes (mainland),intermediate,2.88,3.28,3.3,5.12,5.24,4.3,5.62,3.58,4.03,4.06,3.64,4.28,6.88,3.62,4.46,4.35,2.71,4.46,5.22,4.15,5.1,3.07,3.65,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6047,120,5,Southern Slopes (mainland),intermediate,0.21,15.3,0.94,0.15,0.15,0.15,0.12,0.12,0.12,3.61,17.59,3.74,0.17,0.17,1.31,1.26,2.5,7.97,18.19,20.51,5.3,0.2,0.2,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5864,120,5,Southern Slopes (mainland),rare,1.78,2.05,2.25,4.85,9.47,5.14,3.41,7.76,8.28,8.01,10.12,5.04,4.1,2.62,2.58,2.91,3.89,4.1,3.23,1.89,1.19,1.35,2.25,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6028,120,5,Southern Slopes (mainland),rare,1.19,1.45,3.56,4.6,5.53,10.2,7.37,11.18,9.85,6.24,6.24,5.34,5.02,4.57,3.54,3.1,1.72,2.85,0.9,1.5,1.39,0.83,0.79,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6029,120,5,Southern Slopes (mainland),rare,0.68,0.14,2.31,4.56,5.46,4.89,8.4,14.28,13.65,9.3,4.14,1.05,0.36,0.9,0.84,0.99,1.2,0.36,1.41,1.41,3.3,4.68,5.88,9.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
